Name,RT [min],c_19,c_36,c_73,c_25,c_70,c_31,c_47,c_33,c_7,c_23,c_67,c_49,c_57,c_30,c_48,c_64,c_40,c_43,c_44,c_32
498.3039_4.87,4.872,18825.65907,25977.07539,30044.112,12794.03539,23314.45924,127.6722495,20103.33425,35831.99505,26895.01048,41472.86502,22669.80631,18358.93335,20988.10703,12338.63381,24947.27888,40205.65267,16923.31497,36379.3512,120.8262884,19365.97092
498.9545_4.66,4.663,116.371213,155.0149966,173.0315793,133.9262359,131.4407047,1333.770506,142.7469383,211.4046072,153.6526163,203.9607526,141.3443302,149.4620246,169.4773219,140.4195106,151.3818112,210.8954072,152.0092955,227.8774799,45.42330024,152.5537421
499.2703_6.03,6.032,624.7241457,849.1343477,821.7509017,1347.878127,406.1577423,545.5407989,527.6100633,435.1766366,273.8811686,257.9191606,519.7291995,897.0745054,885.5953174,513.190897,1265.11442,399.0456277,952.5525065,952.9174393,1712.191662,262.7039887
500.3265_7.41,7.406,809.5025004,127.877529,214.1843896,601.1357153,962.0322694,658.2656656,776.0063291,134.7867231,753.4794031,1140.711364,709.429155,451.1388733,911.1673778,145.5558664,853.5251671,620.1797833,155.6328443,873.5682877,913.8156075,113.5802284
501.2859_6.13,6.132,13402.55775,12775.64465,10740.97716,9509.092526,8929.146668,10998.79725,9134.904162,14162.29902,6542.413093,10330.3732,8982.677311,11370.66499,10758.27073,11154.67131,17654.64435,10568.61098,18959.4815,9836.695159,15324.82238,10880.78995
501.3157_6.14,6.135,1300.340772,888.8139032,639.7389146,411.8533747,1184.185585,982.6780767,198.783696,619.2870878,2122.400693,619.9510069,654.4526429,260.026184,395.4250591,463.2994625,1050.302515,474.5711668,863.2450264,1368.271086,1038.499429,427.5284124
501.3212_6.15,6.145,1180.68026,1789.839788,1677.346156,1307.251897,1561.064179,1741.117943,1461.451887,1721.512902,1874.056404,1811.673727,1910.594964,1435.677778,1358.130787,1054.478935,1249.737833,2185.984586,1434.113552,1921.062979,1810.192014,1158.959216
501.3216_8.52,8.519,1478.258066,1410.589893,1533.366687,586.7201452,994.7883229,3030.707698,532.6329996,782.9843666,2541.578109,499.4111856,1175.363613,750.0978865,924.8761509,988.4186639,974.5065915,1351.060216,767.5661326,1095.449053,919.0602399,396.0032064
502.2989_3.85,3.853,21267.545,17371.24315,25637.44475,19780.01521,9037.980014,15831.81442,14513.23451,20828.97964,10804.90635,16503.51374,8317.761106,12683.43218,15519.44075,17219.08949,12785.15537,12730.91373,18365.48961,21798.94712,1285.596601,8495.076691
502.2990_4.92,4.923,1990.75085,2913.069219,3163.146291,1400.919684,3035.613796,31.72533491,2392.356005,4461.698224,3209.542845,5165.125861,2605.341031,2283.648698,2594.990561,1425.357245,2887.667176,5231.853238,1918.130158,4301.907992,29.87198714,2080.731811
502.4024_6.48,6.479,340.5511492,992.0770316,1488.572781,362.5080694,268.288039,757.6578273,230.4439843,282.5309129,1094.694124,789.4656361,641.4421306,886.5438586,253.3468867,803.4042708,285.3148403,244.0185074,210.0710822,303.9967933,2450.912706,364.287966
503.3011_6.23,6.228,1571.696097,914.3416983,527.8529764,1266.656949,749.8412859,1046.654279,611.0972831,1112.686044,547.0742607,792.7983273,1143.876038,867.9290867,805.1670871,760.8149908,1645.660262,945.8192631,2047.999569,744.3040174,1730.317873,1285.855836
503.3350_6.43,6.429,1371.286873,1616.383667,1264.812065,681.4213066,1005.034743,286.627362,1068.550657,1136.175797,1804.401063,2251.184597,1266.116005,1439.046933,1190.949375,1269.881974,2471.440374,1725.026465,711.1159532,1469.464061,1006.480274,842.3673228
503.3375_9.11,9.112,2627.114454,2861.576584,2810.729686,1533.396016,1763.238312,5245.371907,1376.326849,1709.027295,3485.158269,2972.178624,2560.106945,2151.485095,2539.195148,1776.930426,2099.907785,3687.809652,1510.922449,2470.681171,1892.613147,1590.065179
504.3311_3.88,3.88,19372.67902,23532.00338,26875.71774,19018.12909,13688.21798,86.54234623,21094.98357,30119.16336,21130.41522,27823.32643,19293.89433,22457.27052,22412.72063,18220.05543,20127.36652,35050.69409,21536.93305,22010.16929,84.22092738,13717.11974
505.2918_4.15,4.145,2904.996945,2591.358042,3046.880712,1816.135339,2393.94725,88.13369131,2094.673909,3022.307758,2726.775457,3618.07695,2289.958253,2316.149147,3174.085666,1778.895797,2949.586444,3144.594566,1958.470253,3345.90822,31.98327578,1817.890031
505.3530_10.90,10.896,895.919602,883.0705152,718.2861347,908.3902501,231.3835271,2132.615463,153.1052311,482.0298551,1803.715025,952.9650966,1191.311249,597.0435775,1250.773388,447.149947,908.3938448,969.1953956,692.1930335,519.8126418,1254.620709,358.8351783
505.3531_9.82,9.819,2355.732161,2174.766003,1648.588974,1252.921348,1369.550163,2580.992287,911.216481,1603.442708,2338.149282,2188.035386,1375.740016,1210.081468,1079.942309,1382.306408,1399.991115,1658.258846,1310.600776,1419.544279,1653.516658,821.8888286
505.3531_10.32,10.32,1077.837083,848.5411107,672.4742105,1214.21746,661.8035529,3038.515238,244.9660732,641.6928387,1775.144168,1429.954888,976.4306424,522.8071365,1071.662885,669.7066661,1041.846406,890.2350218,1331.14732,640.0736469,1472.289024,546.2904498
505.3531_6.41,6.407,4567.301961,4385.498535,5424.603687,3767.068198,3921.020572,4172.554551,3271.376639,2994.450714,4093.65113,4819.495195,4094.594276,4056.488666,2467.659825,3618.855572,5814.700651,4258.653335,1677.928297,5096.828297,5286.458664,1819.754126
505.3533_9.59,9.585,535.2441085,551.3079918,436.7827521,699.8545318,375.6128737,1451.686164,198.1522402,278.9329714,427.659749,649.5079783,293.7344394,373.3823716,539.3853987,374.684292,529.4407901,583.7478391,494.0235597,331.8270888,436.9994773,378.4819113
505.3533_9.99,9.989,4118.841557,6280.68573,3416.420987,3981.527606,2849.580244,9999.385388,1750.186594,3603.367067,6302.619,6988.85759,4890.666134,3628.103161,4156.527189,2724.815608,3660.204796,4277.921259,3618.625576,3397.927341,5556.144703,2393.248826
505.3537_7.57,7.571,434.2266861,151.4685079,87.38317464,867.6519381,107.5915179,974.4741302,706.0568315,99.1707223,1861.066959,769.5377416,397.9778693,110.7569357,1245.300385,109.6197729,1025.010033,296.4364727,83.891304,483.9227925,437.6004596,108.985005
507.3317_6.34,6.337,684.9293435,614.1356449,194.346482,717.4653055,581.8672,440.2325328,601.2603071,1048.576541,408.8086661,816.1885273,1100.816922,416.4896216,267.3551481,174.8933099,671.1236054,1314.146312,396.7408301,622.9803191,142.077595,265.9677927
507.3324_6.19,6.188,36311.78749,30661.48402,27227.06871,18264.15228,15727.26819,39170.59662,14896.93915,19804.32166,6406.849127,19560.80771,20665.11949,24769.38916,14521.08357,14397.81316,32813.13874,25296.1338,19490.04685,25805.03986,29323.80694,11295.96845
507.3356_6.20,6.197,1642.930363,1757.270233,417.7191527,935.0746232,424.3228844,246.4024949,1050.968386,868.3677176,308.0091518,1687.2972,1903.226158,2138.049215,257.633349,1890.943908,390.7582337,456.5865923,369.7678943,854.9465442,2065.74384,560.7015892
507.3691_6.67,6.67,5687.895983,5792.330809,7160.153624,5689.510906,3063.588013,4019.744631,5368.998901,4270.869327,7770.219229,6768.411523,4927.979942,4939.341855,3154.821077,4806.247154,8285.163344,8179.889573,8716.98314,4845.842764,5105.889126,3246.57339
507.3691_6.47,6.469,15075.91406,16765.4031,20928.98065,22936.19774,16651.54824,24887.41319,16474.84131,18049.1786,29612.54876,24946.5622,22080.57962,21477.68301,16667.49079,16330.92867,27021.94926,23957.66415,8716.98314,28535.75709,25870.56794,13529.22271
509.3482_6.39,6.386,19996.33714,14806.76214,15618.41591,11270.05032,18057.79273,15817.21538,22750.65419,18321.8373,17377.72645,21467.48823,14372.59346,18925.04076,13591.37529,15470.81869,20227.2997,17519.0863,7723.193836,16487.75453,23176.09798,13449.56976
509.3844_6.75,6.746,8886.227541,10303.15821,9932.786663,9206.59004,3307.282197,16575.30515,9880.913351,4803.869034,14916.06856,13132.54762,15282.43069,4382.186568,7860.507406,5050.800318,22465.09611,12411.40977,4109.701529,6413.804977,5237.29836,6141.898823
511.3268_5.70,5.696,601.095426,742.697588,603.6644762,1239.461552,619.8143706,1459.207892,544.4788502,639.2039923,488.9808464,1898.492172,727.6043287,935.9438739,640.2883183,339.8002599,515.9143942,1172.560777,1182.394296,1566.859802,1222.52495,402.4211815
511.3287_5.71,5.71,2113.230483,1107.318727,1151.215125,3851.116128,1380.057554,4253.209797,2703.993692,898.4482396,8816.312805,3880.171371,1896.880294,2488.760383,4317.618102,649.8401319,7338.044322,2157.175627,1478.089879,4465.998624,4288.421053,545.8144357
514.3639_6.69,6.691,121.5898089,609.8235566,511.2568749,144.4135213,85.3317623,330.8545215,95.10668094,175.1537907,226.3273522,396.1985258,168.1555029,261.4029569,118.6287943,123.3796824,117.0580077,281.1511478,161.0079851,189.067791,1364.779676,268.4120357
515.2916_5.57,5.567,569.9292645,446.1705536,603.816528,554.6417523,327.5360026,781.4875144,249.1013009,481.9717445,344.1835027,865.2185715,847.3709022,937.3414481,528.8871878,433.807153,344.134044,1229.85081,852.311501,3637.579211,1171.798703,644.4702885
515.3307_4.87,4.871,16035.51972,21873.76473,24895.29971,10750.54919,19603.8584,32.4466998,16915.7253,29523.86526,22481.97807,34284.67453,18861.5574,15113.90392,17357.30613,10339.85912,20531.60342,32699.17144,13972.47558,29244.24253,30.70686327,15741.5706
516.3235_5.74,5.735,1082.632305,220.0589867,161.072806,1144.44367,447.0747252,1868.568366,785.1249617,367.2183562,1429.934708,1404.179271,907.674438,745.5517761,1606.433641,56.03269403,1769.017667,649.6696073,265.0198284,4230.788839,1190.189977,64.77073883
516.3789_6.72,6.72,266.7045129,3941.599051,1877.783429,461.8834159,156.4664363,1935.291127,174.4614181,790.9813215,2171.688961,1407.328242,1898.754078,1640.929014,1421.748802,1610.84259,948.942601,1213.672071,687.7316566,659.7527031,6520.532509,1820.234636
517.2830_6.44,6.441,732.6200406,690.1103444,1017.872993,514.1896347,548.622887,475.4181225,459.7415925,1009.473904,371.3643741,783.1265223,435.3741031,909.5862894,452.6018583,422.2452679,631.0704464,664.533268,648.1909461,1164.683891,97.96987966,250.2606689
517.3140_6.25,6.246,32273.49863,27288.74548,25406.45822,28471.26878,36259.89617,41935.35891,37554.32796,31073.07579,30187.98566,33611.31785,37285.6999,39865.26509,35812.3624,26226.71526,42305.55379,38507.22185,33869.23866,38582.29909,33766.61326,18041.33701
517.3165_6.04,6.042,18337.10973,34454.24548,39574.57066,21546.58792,15627.10951,21323.76981,14370.2448,16573.7497,23100.35431,18844.32633,40920.93401,35316.50611,39097.71745,10629.83878,46537.34547,21462.66016,21323.60494,31050.92178,53165.21089,9436.53617
517.3170_5.75,5.747,4534.131212,753.8364087,800.9069921,4428.387477,1983.997443,9836.598721,3735.885114,843.6941565,6349.949865,5891.132839,4514.116776,3275.888623,6116.049747,176.1239148,7541.983947,2947.14155,575.5603962,7161.766605,6138.699456,154.3502964
517.3460_4.80,4.802,1678.488124,2063.581671,2511.07314,1708.196305,1410.555698,33.3947236,1774.698284,2672.161074,1410.836159,2316.023911,1339.430747,1753.830828,2105.274235,1032.796205,2096.773914,2336.373743,1730.65592,2691.398768,27.7792084,1167.680617
518.3203_6.04,6.043,3649.961252,7197.691621,8608.406414,4497.896873,3536.818292,5255.171804,2864.310237,3260.924496,4578.6455,3853.717171,8153.936669,6841.974673,7706.840664,3281.398769,8455.590936,4381.426421,4179.280974,6557.338542,9376.216883,2079.36209
518.3960_6.82,6.824,114.1044559,519.1498231,425.9058,114.4562236,154.4307842,405.0858428,123.1677378,478.7835868,431.7936395,828.8880546,128.4321941,299.4480524,301.2479968,834.103226,147.6232397,681.6219098,123.6056804,361.9416788,1212.631189,416.7743546
519.3328_6.16,6.156,2211541.847,2406366.121,2116686.699,1482474.02,1532182.821,2530112.63,1278300.192,1695483.177,1472087.013,1772661.831,2080555.626,2226279.989,1512635.981,1637984.898,2139725.64,1961011.325,1842825.39,1778502.317,1786762.27,1234896.664
519.3339_6.31,6.312,7818.525752,1939.344881,6264.57188,4676.752549,5460.4545,6571.666692,4715.894226,4634.435672,3833.317428,5176.952421,5262.045955,6237.560004,4299.566824,5046.338347,6183.326018,6458.381144,5257.248648,4845.810047,6058.253288,5289.210892
519.7908_6.26,6.264,1166.418213,1073.657362,988.4331314,728.441872,1759.93982,2459.911439,2800.502336,2106.847268,2121.82756,3036.037932,2343.79152,1888.022198,1760.384112,2046.793815,2632.329445,2263.589676,2095.907627,2560.264464,2682.66487,2248.932281
520.2858_4.87,4.87,1679.200768,2551.511386,3230.159596,1294.175678,2399.413279,33.27640578,1946.088112,4049.875102,2839.108346,4578.21193,2391.083008,2109.585072,2316.551983,1205.243834,2801.960269,4735.448053,1930.037609,4000.191741,31.49207928,2047.074691
520.4130_6.49,6.492,804.792745,9396.063322,10913.16524,1967.594019,1780.366679,4492.309667,297.5439963,2669.08173,6015.112232,5835.820486,3786.608562,6514.657294,2057.212498,5732.109406,2762.166121,2553.833848,2766.72684,5650.665055,25030.93479,5074.889707
521.3482_6.31,6.309,785050.4394,674640.184,1234676.736,589428.8076,552748.5708,851727.8974,1051789.563,690271.4458,686472.4696,711408.7279,878524.5229,762864.2872,781674.3263,594136.8197,927786.4432,797513.5155,608280.8619,772733.8045,833198.3755,611517.7518
522.2915_6.26,6.261,13212.399,9727.437213,6143.822618,6984.526628,14263.49155,7858.695859,12810.41486,5395.723329,5470.902634,12205.50128,5230.318511,6858.424989,5761.299767,10888.86936,4554.784372,11386.33378,9089.063647,7075.30357,5924.41872,4899.174992
522.4279_6.72,6.72,202.7833285,1988.782406,2640.738914,542.9426121,199.1074967,1469.340187,270.0279453,798.7057978,2614.624108,1163.930814,1882.430439,1012.658074,912.1362414,1916.358516,361.6055513,629.5532631,655.8852366,1315.228427,4152.605617,1539.235088
523.3640_6.53,6.534,624933.1764,577026.5449,522364.5491,628625.6884,474758.2583,1133253.897,501253.6624,551458.2815,667271.0759,739822.8386,657524.4974,608662.9136,686610.031,577322.5403,919593.279,612587.8428,544055.3523,521852.0349,812791.4842,383025.8491
525.2854_6.11,6.113,4441.123295,5193.498657,3962.471383,7034.373093,4393.133428,6894.689133,5628.555912,3608.50458,1738.687008,4280.444844,4653.672606,5825.225376,4082.327019,3747.492655,9419.884545,6547.858282,7109.223466,3994.156297,4281.823799,6697.88206
525.2976_6.09,6.092,536.6367037,689.7761914,762.9362633,716.6389745,604.640789,1555.985468,579.8496306,1050.244063,942.1709146,1157.175691,2088.740447,1364.527032,1777.959696,745.1160118,1387.703059,1988.412665,1406.232336,2774.426576,3415.57836,2018.168187
526.3127_3.88,3.881,7851.975821,9829.740952,10700.6387,8034.064277,3290.209326,33.57464327,9628.377678,12127.33672,9045.504557,11517.66727,7616.852158,9768.957791,9818.793624,7645.615082,7459.013201,13848.71848,8749.878665,8767.702814,32.67403434,5826.209116
529.3503_6.49,6.492,1058.752052,2472.350192,2970.578658,3132.039007,1327.289491,734.9004059,2327.967332,1499.804428,3050.477013,3277.743542,3282.700608,2290.297181,3325.390526,1525.802817,3585.834449,4212.145243,1020.377719,2456.394387,2962.219634,1891.277431
531.3660_6.74,6.737,1125.402617,2337.895967,2635.258229,1869.70169,102.8625836,4079.049412,2557.770313,420.6146936,4354.884731,3471.872856,4898.70394,357.5393579,2719.395495,363.8757127,6338.346965,3725.408866,657.4425305,526.2109341,705.4224768,2098.729299
533.3047_3.86,3.855,89.99480243,66.09999664,108.4386086,118.058303,116.9451443,1456.021178,100.6400746,97.45567756,83.9825093,111.4993863,75.82974331,86.09325985,85.61814113,93.11318728,111.3340563,112.3102288,88.85004956,102.4369035,86.17818161,124.9234644
533.3117_5.75,5.745,1511.927633,325.3499593,505.1120622,2611.654576,683.697818,2794.001905,2123.126439,275.4637851,8226.395887,1981.679199,1156.55522,1085.034515,2677.643206,211.7115348,6685.832784,802.2849121,295.695583,2899.138822,1834.963101,77.35451591
535.3277_5.75,5.749,25878.94315,5248.920424,5152.936176,29362.53584,8844.317665,48186.68482,20937.86127,4362.161397,33187.33339,36228.28486,24631.59278,17876.32112,31023.58725,1072.604149,37153.90778,14726.75349,2794.243144,32452.2448,27523.77747,872.2245511
535.3635_6.43,6.434,1680.323419,948.4059394,1325.012105,1251.566869,1281.646711,937.0496552,1514.56464,1527.742218,1703.045042,1517.765973,1467.193161,1240.013876,1359.021335,1219.600033,1692.237224,1495.33322,845.3845557,1413.462552,1181.70947,1000.956651
535.4002_6.78,6.777,921.348554,972.0910894,2657.13272,1045.533374,494.1323659,2697.428185,1781.389635,648.0701584,2059.427658,1608.823086,1691.432973,977.6028397,779.0554669,518.9008191,1840.849402,2011.391792,423.9683518,1492.823119,1439.548709,1145.805865
536.2601_4.87,4.866,456.7652234,666.426096,771.4131709,371.6948886,512.2170748,34.03059874,567.9114353,959.4961185,711.924075,980.2815526,581.0980951,503.7829268,508.6684148,303.7812665,683.4855316,1139.058492,349.3074487,1709.683791,32.20583138,962.9935879
537.3794_6.70,6.695,1365.504509,2249.460849,2348.433712,1070.232755,667.8657402,3874.67651,2107.41796,1466.478541,2994.264726,2307.723485,2450.984783,1258.747705,3135.784749,1133.536167,3770.871109,2731.598464,924.6020071,923.0286945,2207.875519,1371.535377
538.4235_6.48,6.477,349.0694851,3720.221912,4121.596454,606.6849601,505.8865779,1406.49366,371.6096785,521.3734739,2113.881386,2366.905373,1710.573141,2427.940329,788.1859756,2609.991099,750.3405789,951.9277505,910.2581554,1236.945873,9611.043295,1777.74543
539.2961_6.43,6.434,935.0901194,1086.391994,1369.501068,689.8034461,617.2005702,379.1288882,919.7678209,1908.401222,792.5103944,1285.599343,576.2195438,1081.35465,899.3919546,792.5129029,864.5308341,969.6791072,1010.748311,2097.243363,83.82682074,614.8404711
539.2990_6.05,6.047,496.3283031,1008.944696,1041.245319,677.60332,621.6111909,832.1383181,845.141942,585.2461078,1286.306318,1070.3611,2693.324992,2208.298958,2707.823929,875.2258805,2901.665192,1576.522579,1044.177942,914.8803555,2393.292852,618.2768045
540.2966_4.31,4.313,806.3735576,717.1461744,951.6278567,405.9842118,617.4637886,39.25049606,575.000042,956.339287,847.9116659,1123.920219,623.6037036,658.2961886,895.9159487,432.7124793,795.6581482,1256.600602,593.5107033,1202.565371,27.65025417,516.2511705
